port-name,country,Industries,Import_capacity,Export_capacity,Import_sector,Export_sector,import_correction,export_correction
Ofunato,Japan,4,94751.25485,551.2391150000001,14023.632687517715,2770.702682679646,6.756541401311593,0.19895282104642023
Ofunato,Japan,5,18.354000000000003,0.0,2022.0561824369856,615.9359904816342,0.009076899128430611,0.0
Ofunato,Japan,6,1931.0841900000005,37489.156879999995,14205.719944219467,41591.1907122508,0.13593708714395636,0.9013725319712346
Ofunato,Japan,7,98700.19641999998,271.28808000000004,51321.094779027015,78982.88848561281,1.9231896132569448,0.003434770305335398
Ofunato,Japan,8,112.72415,538.0847500000001,24603.87427464346,19931.1694875471,0.004581560966443912,0.026997148879607535
Ofunato,Japan,9,0.58121,771.8668203598276,11374.028444586684,6713.825933063337,5.1099749119813314e-05,0.11496676083880024
Ofunato,Japan,10,190.15029697615714,55.992862707230046,8459.702573529605,2491.0976857587493,0.022477184667359002,0.022477184667359
Ofunato,Japan,11,0.46549999999999997,0.0,350.0314114565429,104.00354453086334,0.0013298806471766969,0.0
Oil terminal Agioi,Greece,1,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,2,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,3,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,4,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,5,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,6,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,7,7854549.026279832,10522118.387733608,1398400.4047972632,1873326.4715136033,5.616809748720407,5.6168097487204065
Oil terminal Agioi,Greece,8,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,9,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,10,0.0,0.0,0.0,0.0,1.0,1.0
Oil terminal Agioi,Greece,11,0.0,0.0,0.0,0.0,1.0,1.0
Oita Ko,Japan,1,51009.01995583334,0.0,2493496.5644202246,471373.71913741296,0.020456823836728928,0.0
Oita Ko,Japan,2,315.4325533333333,0.0,20566.55807996384,20022.673259956635,0.015337158123732481,0.0
Oita Ko,Japan,3,12670996.993526667,20989.0625,6333135.246479439,1240469.9342003576,2.0007463129056684,0.0169202508834123
Oita Ko,Japan,4,7119.808424166666,99.65424,1318060.4084728153,342689.08898400574,0.005401731497584475,0.00029080073805516215
Oita Ko,Japan,5,622.0932025000001,268.9390783333333,23389.437116387646,47776.85873472673,0.02659718570414569,0.005629065732985377
Oita Ko,Japan,6,9767.589603333334,8563.862906666667,523562.83376543515,202724.4801140262,0.018656002629303087,0.04224385186164868
Oita Ko,Japan,7,8745492.328213476,1471430.7710073611,6115149.587705116,1984836.5188484518,1.430135469751521,0.7413360027560584
Oita Ko,Japan,8,18307.38386944445,279280.9167583943,871686.264671587,455204.7631988265,0.02100226263900334,0.6135281072100922
Oita Ko,Japan,9,4741.9885258349,37352.80222953126,125571.46227906975,187431.40480935376,0.037763265950477784,0.1992878528949017
Oita Ko,Japan,10,27898.503001818306,29694.68537261199,168067.53016834153,178888.18010685383,0.16599579332113895,0.16599579332113895
Oita Ko,Japan,11,297.6415681944445,15.181263272826763,5745.922445734379,13413.709943242313,0.051800484779498855,0.0011317721448475876
Okaram,Turkmenistan,1,33.95234205129115,267.06953994301495,74.2385517718348,583.9613608330044,0.45734111510742387,0.45734111510742387
Okaram,Turkmenistan,2,1.3166671404521149,10.336394029039727,29.86569626858653,234.45834949426154,0.04408626969922739,0.04408626969922739
Okaram,Turkmenistan,3,337.79590982417704,2634.1020847531317,894.3128384908943,6973.77097761931,0.37771559938040233,0.37771559938040233
Okaram,Turkmenistan,4,0.0,249.8242522300275,0.0,52.08460762250321,1.0,4.796508289756044
Okaram,Turkmenistan,5,0.031094770919888735,0.33376526676986473,5.628412077123155,60.41428841047272,0.005524608094399189,0.005524608094399189
Okaram,Turkmenistan,6,0.002744524267433421,0.02188240462007714,0.034563740187575326,0.2755806377602351,0.07940472450432313,0.07940472450432313
Okaram,Turkmenistan,7,302.5282431545841,2391.909522838383,2086.381358398956,16495.767097278782,0.14500141210365194,0.14500141210365194
Okaram,Turkmenistan,8,6.708460333425174,53.00116929385957,226.88349888881618,1792.5261739528885,0.029567863534723793,0.029567863534723793
Okaram,Turkmenistan,9,7.97308300024146,62.03936664695406,96.86336620813373,753.7036665318296,0.0823126772520936,0.08231267725209358
Okaram,Turkmenistan,10,0.11576625422778548,1.0444862581553576,9.305028459319237,83.95343204575047,0.01244125740548837,0.012441257405488368
Okaram,Turkmenistan,11,0.0,0.030652850130839463,0.0,7.205979794795327,1.0,0.004253807393822994
Olbia,Italy,1,376.2016489799437,1642.0698043695797,1104.438673760609,4820.726867831903,0.3406270152592345,0.34062701525923456
Olbia,Italy,2,424.31298317635344,195.28347632291332,3025.133226074782,1392.2706967519339,0.14026257736982864,0.1402625773698286
Olbia,Italy,3,677.2678969399886,1566.9132513696193,3479.284862738581,8049.60279580161,0.19465721366858824,0.19465721366858824
Olbia,Italy,4,10090.093304790005,6674.461161593576,13307.49518927958,8802.729282669252,0.7582263349543429,0.7582263349543427
Olbia,Italy,5,501.225023080942,462.92505765362927,1797.6657664580925,1660.3012424724457,0.2788199188264548,0.27881991882645474
Olbia,Italy,6,442.2682541343393,542.7636173687152,5212.724048539958,6397.196575793674,0.08484397984931029,0.08484397984931029
Olbia,Italy,7,1041.1380112494992,1829.416213779945,11176.92635887098,19639.32742845849,0.09315065500303324,0.09315065500303325
Olbia,Italy,8,43.92153223391374,230.35998268015908,2281.3333020161094,11965.154064782788,0.019252571377929937,0.01925257137792993
Olbia,Italy,9,1593.7397344778517,3179.123174407327,3567.6778340501746,7116.64962332397,0.44671626996896546,0.44671626996896546
Olbia,Italy,10,2934.069830042669,6760.742356663541,2221.2321802881597,5118.207593934422,1.3209199182689821,1.3209199182689821
Olbia,Italy,11,117.49668892069454,119.81949397663128,260.6761046432505,265.8294394256112,0.4507382411652007,0.4507382411652008
Omisalj,Croatia,1,344.9557889298188,95.67547547393235,773.2123990492032,214.45491363075257,0.4461332867320815,0.4461332867320817
Omisalj,Croatia,2,12.25726214897309,3.397582174691076,267.1627890544031,74.054672144549,0.045879376362091766,0.04587937636209175
Omisalj,Croatia,3,120062.62680558501,20823.70636190493,232308.93703333824,40291.7478880569,0.5168231077926848,0.5168231077926853
Omisalj,Croatia,4,3970.871972602343,1102.291242756888,4946.537977660564,1373.1305195332832,0.802757805668429,0.8027578056684289
Omisalj,Croatia,5,10.921220358090538,3.0310434646172237,1592.2926853205624,441.9202414520761,0.0068588020649557055,0.006858802064955706
Omisalj,Croatia,6,0.06299429670298891,0.01325991170579744,1.9446422044821499,0.40933521414450724,0.03239377226195912,0.032393772261959136
Omisalj,Croatia,7,25307.43873160114,4996.087740861996,122751.86106498147,24233.154320312697,0.20616745450567203,0.20616745450567198
Omisalj,Croatia,8,366.1648244952134,78.88386057508886,7530.4397425135485,1622.3026325274777,0.048624627115466834,0.04862462711546686
Omisalj,Croatia,9,17.66452418046114,4.8708555027254,229.4833807833479,63.27826193637206,0.0769751784210377,0.07697517842103772
Omisalj,Croatia,10,28.824901962820153,7.996951892082035,1120.3005358641444,310.80728397741154,0.02572961543804498,0.02572961543804497
Omisalj,Croatia,11,4.097927886851136,1.1354312372482713,687.7408752805485,190.55544521210098,0.005958534724549385,0.005958534724549384
Onahama Ko,Japan,1,34308.53237000001,24047.73,640796.2425191795,92691.96627794862,0.05354047057941844,0.2594370468729709
Onahama Ko,Japan,2,232.06542861470137,55.65778852335268,7687.214845748641,1843.6756425646695,0.03018849261680822,0.03018849261680822
Onahama Ko,Japan,3,2829746.5035000006,4823.91,1034789.3389784276,160934.64550066483,2.7346111879096124,0.02997434135448524
Onahama Ko,Japan,4,54539.07682883333,305.26958,370853.7599318248,62500.66451026424,0.14706356715611948,0.004884261349731198
Onahama Ko,Japan,5,3669.635049833333,143.25230499999998,19088.201040908178,5940.411051109474,0.19224624897699313,0.024114880900917648
Onahama Ko,Japan,6,25733.093783000004,15494.858656666664,204766.79181752002,30789.098987336893,0.12567024933384857,0.5032579440872716
Onahama Ko,Japan,7,1752169.9204978887,355568.19076333335,1364035.9581403576,312001.4038471322,1.2845481895409039,1.1396365092560514
Onahama Ko,Japan,8,16799.126880666667,411.3739465389984,263320.6844900621,47310.858033324905,0.06379721712025505,0.008695127580422112
Onahama Ko,Japan,9,7395.542834589743,2073.9702077744178,54734.45232786868,9936.230023852422,0.13511677782558565,0.20872807924089393
Onahama Ko,Japan,10,6840.870888446652,1525.2336433413095,56472.10878203938,12590.964166604062,0.12113716020150377,0.12113716020150375
Onahama Ko,Japan,11,258.28037758333335,18.976933715851796,7422.802784165626,2343.864854915903,0.03479553277830563,0.008096428288538283
Onne,Nigeria,1,408621.3274569701,138131.36258257457,193367.08107046533,65366.28558550028,2.1131897176855223,2.1131897176855223
Onne,Nigeria,2,5814.60423039411,777.7074977144534,3969.846159184654,530.9697789288006,1.464692584356554,1.4646925843565548
Onne,Nigeria,3,879196.9108600036,1097210.3176983867,82014.13234613478,102351.0786897986,10.720065989961533,10.720065989961535
Onne,Nigeria,4,145882.00160380546,30342.725930309458,172763.33894101577,35933.90950673424,0.8444036940824116,0.8444036940824109
Onne,Nigeria,5,31254.992252905995,963.4225194921617,34821.841486547615,1073.3692072890296,0.8975686212626186,0.8975686212626163
Onne,Nigeria,6,35162.846599473836,3521.851811351073,131077.57466047333,13128.510299629754,0.2682598201145787,0.26825982011457883
Onne,Nigeria,7,654912.3618344001,347088.71006849385,218800.67395590938,115959.39870910013,2.9931917027201287,2.99319170272013
Onne,Nigeria,8,79157.96103261912,24989.235478317223,70659.90340099242,22306.498827514377,1.1202670428715493,1.1202670428715498
Onne,Nigeria,9,19922.709169561545,1137.3768818712801,61047.68682517465,3485.180007182711,0.32634666775524546,0.32634666775524546
Onne,Nigeria,10,3957.4960852064064,936.6267134825953,20326.36343124463,4810.6718409214845,0.1946976938886741,0.19469769388867406
Onne,Nigeria,11,14522.865151176848,214.6494010563123,22750.331145526656,336.252172239189,0.6383584071053157,0.6383584071053198
Onodo,Japan,1,1702.426400531537,9474.681148021142,1709.7338538210795,9515.350036791227,0.995725970288761,0.9957259702887609
Onodo,Japan,2,14.828512954317455,1.991113478363732,12674.698015175627,1701.9078130055052,0.0011699302765685643,0.001169930276568565
Onodo,Japan,3,46324.10629737345,60315.46978539022,14445.143883958017,18808.039897963114,3.2068982261103303,3.20689822611033
Onodo,Japan,4,170460.88933500744,39918.37083001897,55099.02830226495,12903.038654344396,3.09371861151316,3.093718611513159
Onodo,Japan,5,46.564162406607096,21.042404435326105,7418.531166172802,3352.443704485696,0.0062767361036281,0.0062767361036281015
Onodo,Japan,6,523.2898170398174,350.17345837223075,21808.65446974818,14593.84782474305,0.023994594337110414,0.023994594337110417
Onodo,Japan,7,33461.81054806322,32084.87080482302,53194.43289213858,51005.5038542701,0.6290472278539588,0.6290472278539588
Onodo,Japan,8,652.4513100500324,2194.9381660022736,9469.309209657724,31856.090822103997,0.0689016796900664,0.0689016796900664
Onodo,Japan,9,2331.06574581027,2776.6758029819816,14808.926896143423,17639.823782129097,0.15740949780887445,0.15740949780887445
Onodo,Japan,10,118.05429130013508,157.64169053199575,9397.94655162846,12549.380167481937,0.012561711289970981,0.01256171128997098
Onodo,Japan,11,48.522567986612565,24.54756678640964,1090.947099383913,551.9101295289057,0.04447747101029423,0.044477471010294235
Onomichi-Itozaki,Japan,1,54387.277683443834,62812.26772904486,16030.584386865583,18513.840023792283,3.392719589686651,3.3927195896866515
Onomichi-Itozaki,Japan,2,151.29456916682378,188.283137946468,839.2567043724655,1044.4385856813,0.18027210075128414,0.1802721007512841
Onomichi-Itozaki,Japan,3,41292.36850648072,67536.67198245107,26503.485238564263,43348.3777678609,1.5579976797314827,1.5579976797314827
Onomichi-Itozaki,Japan,4,5857.375865423123,7256.60075902492,12311.894368015117,15252.991112176007,0.47574935995551676,0.4757493599555167
Onomichi-Itozaki,Japan,5,8.899775276159716,11.060831964395927,2076.050346922344,2580.159984313948,0.004286878345389481,0.004286878345389481
Onomichi-Itozaki,Japan,6,27691.10825353608,31143.10361465157,11228.382468983149,12628.12146970771,2.4661707356361373,2.4661707356361378
Onomichi-Itozaki,Japan,7,39265.956481672365,89438.75398357617,47498.43155782673,108190.42538003805,0.8266790122083973,0.8266790122083972
Onomichi-Itozaki,Japan,8,484.3499953590129,415.7618787210793,22876.189448594298,19636.72467071474,0.02117266935769215,0.021172669357692145
Onomichi-Itozaki,Japan,9,93.45466194926475,55.22024651085196,10917.637471965523,6450.985108108816,0.008559971164937383,0.008559971164937386
Onomichi-Itozaki,Japan,10,15.739250394567858,9.894770327821046,8130.01362684104,5111.083157264695,0.001935943913132582,0.0019359439131325822
Onomichi-Itozaki,Japan,11,4.988556390867373,11.683254891460109,380.47921450851203,891.0865781017199,0.013111245504728537,0.013111245504728537
Onslow,Australia,1,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,2,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,3,550525.104496957,17464718.683772244,30583.182703662937,970213.1256338275,18.000909513940837,18.000909513940837
Onslow,Australia,4,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,5,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,6,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,7,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,8,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,9,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,10,0.0,0.0,0.0,0.0,1.0,1.0
Onslow,Australia,11,0.0,0.0,0.0,0.0,1.0,1.0
Oostende,Belgium,1,2630.9868256946015,227.89073158137515,10647.091839138337,922.2294557840443,0.24710849360979362,0.24710849360979384
Oostende,Belgium,2,6.999279160944804,0.6139451623336913,1348.0123968705152,118.24156042274231,0.005192295840300887,0.005192295840300891
Oostende,Belgium,3,37651.725502425455,7054.922304186679,16189.436292229271,3033.4656291622023,2.3256971288430726,2.3256971288430726
Oostende,Belgium,4,11791.956608705666,1074.1293641896013,12463.68321229763,1135.31694260155,0.946105289090693,0.9461052890906931
Oostende,Belgium,5,79.26837644592615,7.2975603732969985,3518.265078827699,323.8965268769187,0.022530529869096365,0.02253052986909639
Oostende,Belgium,6,99.42947026894458,8.541809725783981,14331.637867240874,1231.2056313856044,0.006937760442316196,0.006937760442316195
Oostende,Belgium,7,56845.08198698825,5077.675845440728,52465.224559600654,4686.445936218141,1.0834811527855381,1.0834811527855375
Oostende,Belgium,8,8739.574972448107,768.7461213214931,34985.91379269281,3077.413445597673,0.2498026784217785,0.24980267842177856
Oostende,Belgium,9,1690.1078136304768,145.26676748286798,19147.872079164,1645.782274173764,0.08826609069890273,0.0882660906989028
Oostende,Belgium,10,871.7884247420565,74.32614444834715,14122.531979696989,1204.0459842190896,0.0617303204549558,0.06173032045495588
Oostende,Belgium,11,55.12280227845546,5.55546784162124,600.1594703930176,60.48615998820492,0.09184692568853076,0.09184692568853077
Oran,Algeria,1,1659605.4940138813,91873.3811571458,565582.6964657132,31309.84733161297,2.934328621410521,2.934328621410522
Oran,Algeria,2,4687.3273809184675,387.0148886727132,6072.147362213175,501.3542354557632,0.7719390030103009,0.7719390030103003
Oran,Algeria,3,3002605.7083620606,182355.35050724386,737515.0324107866,44791.03328988052,4.071246790112404,4.071246790112403
Oran,Algeria,4,628575.7157279793,37238.26658687511,339857.2958745688,20133.925426334026,1.849528385466728,1.8495283854667295
Oran,Algeria,5,37570.83916312768,2219.831925962553,25463.483263974245,1504.4820492339966,1.4754791704512373,1.4754791704512362
Oran,Algeria,6,89488.64326732165,4495.910814158355,164917.1354361076,8285.439420869725,0.5426279266291977,0.5426279266291971
Oran,Algeria,7,2656105.27967047,177454.85955294844,882421.2677085123,58954.71965146503,3.0100195642019063,3.0100195642019085
Oran,Algeria,8,365988.1390728992,27245.905039976424,202668.8839063396,15087.639669028356,1.8058427718091898,1.8058427718091878
Oran,Algeria,9,42866.51320963933,3096.073841431798,65286.62172195742,4715.387060297508,0.6565895443663662,0.6565895443663659
Oran,Algeria,10,18880.632417908244,1608.9126617234756,51992.10313056216,4430.505884805622,0.36314423308661603,0.36314423308661575
Oran,Algeria,11,12406.519174145373,447.5520159624491,13072.127608523124,471.5631340259405,0.9490818591807679,0.9490818591807676
Oranjestad,Sint Eustatius,1,22302.25886843193,22047.23920134993,8874.02595525861,8772.554119686365,2.513206404948135,2.513206404948136
Oranjestad,Sint Eustatius,2,5792.82175139583,4589.060333040563,3373.3350596874925,2672.3484299748643,1.7172387708004553,1.7172387708004555
Oranjestad,Sint Eustatius,3,14432561.461617144,4539471.336228842,691770.2145669952,217582.37916638592,20.863230531905778,20.863230531905778
Oranjestad,Sint Eustatius,4,15908.071987576628,22126.037332656637,22068.424386401588,30694.27786269499,0.7208521872263374,0.7208521872263375
Oranjestad,Sint Eustatius,5,2110.8624219118724,2762.1185271752324,7513.655016590866,9831.81353398275,0.28093682997833774,0.2809368299783378
Oranjestad,Sint Eustatius,6,0.24457298007017333,6.883122326534658,9.22671926971261,259.67151967402293,0.026507036024494886,0.026507036024494886
Oranjestad,Sint Eustatius,7,2523220.669487103,1387961.9171660983,607397.7145910679,334114.61257468676,4.154149100126048,4.154149100126048
Oranjestad,Sint Eustatius,8,27316.7276396789,19598.00145072777,42249.30135841177,30311.16611902206,0.6465604580758394,0.6465604580758395
Oranjestad,Sint Eustatius,9,934.5395083377563,554.0935913679788,8097.584449829061,4801.102156924201,0.1154096649597133,0.11540966495971326
Oranjestad,Sint Eustatius,10,366.3039591300274,491.5734416260437,6248.838976241007,8385.83150729028,0.05861952284620683,0.058619522846206834
Oranjestad,Sint Eustatius,11,847.9845243771607,1147.727687249743,3062.1824480657997,4144.594008524781,0.2769216200402372,0.2769216200402372
Ormoc,Philippines,1,14079.84063513164,0.003064588879570979,5206.247480357969,0.0011331810173034011,2.7044124752524334,2.7044124749492315
Ormoc,Philippines,2,41.92549118873943,9.390953183571904e-05,51.225604342607205,0.00011474099373547946,0.8184479563839454,0.8184479563791764
Ormoc,Philippines,3,110064.55610083048,0.002083264999142371,8017.0987008490265,0.00015174495536187602,13.728726588980928,13.728726560789278
Ormoc,Philippines,4,6405.030300717678,1058.9478730855842,3413.040515649367,564.2802336777158,1.876634710707222,1.8766347107072225
Ormoc,Philippines,5,18.682055071385825,0.0,93.60835377330085,0.0,0.19957679329165123,1.0
Ormoc,Philippines,6,44.02422404841583,7.986427209912067e-06,1226.036653188877,0.00022241510667579128,0.03590775523220323,0.03590775522974558
Ormoc,Philippines,7,16254.854530265324,9.033914119160751e-05,8685.758035990251,4.8272589763971086e-05,1.871437641126061,1.8714376343453065
Ormoc,Philippines,8,438.23551880631,1.8837740737222224e-05,2157.31522327415,9.273311538011683e-05,0.2031393067079003,0.20313930638483949
Ormoc,Philippines,9,50.56144785506025,0.0,537.7462629597869,0.0,0.09402473124920865,1.0
Ormoc,Philippines,10,13.395048533679763,1.6673317117199872e-06,553.3609758344031,6.887890705840204e-05,0.02420670975845669,0.024206709759582366
Ormoc,Philippines,11,2.593980926201103,9.340125099026822e-06,16.109136159873216,5.800402980987554e-05,0.1610254516727307,0.16102545167364576
Ormos Aliveriou,Greece,1,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,2,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,3,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,4,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,5,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,6,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,7,4196.887889191507,133120.36162697148,1523.098148985948,48310.886957106515,2.7554940513752983,2.7554940513752983
Ormos Aliveriou,Greece,8,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,9,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,10,0.0,0.0,0.0,0.0,1.0,1.0
Ormos Aliveriou,Greece,11,0.0,0.0,0.0,0.0,1.0,1.0
Oro Bay,Papua New Guinea,1,6734.213675089137,4452.616999735861,2453.6849828682507,1622.3600844639307,2.7445306639229354,2.7445306639229354
Oro Bay,Papua New Guinea,2,175.70534347164073,270.1880119891817,157.57631931038065,242.31040223267885,1.115049166274477,1.1150491662744768
Oro Bay,Papua New Guinea,3,33376.93345009235,50213.29288776155,2486.075092637897,3740.1284019772725,13.42555321395265,13.425553213952647
Oro Bay,Papua New Guinea,4,3898.457771655495,6659.409909156279,2547.004958147282,4350.8359075423305,1.5306047046297364,1.5306047046297362
Oro Bay,Papua New Guinea,5,148.76304899443494,311.7305516197785,614.602952766975,1287.8904996116407,0.24204740365254646,0.24204740365254643
Oro Bay,Papua New Guinea,6,90.95453408491572,35.11610699067298,2122.9551412374126,819.639401445254,0.04284336127418161,0.042843361274181604
Oro Bay,Papua New Guinea,7,16984.42149044331,53419.648608561714,7333.604776324282,23065.76002048379,2.3159717503833317,2.3159717503833317
Oro Bay,Papua New Guinea,8,1005.4331756102529,1086.819601110206,3360.7810931808503,3632.824990972266,0.2991665174653339,0.2991665174653339
Oro Bay,Papua New Guinea,9,203.97745986146157,101.42718965162538,1946.54816516835,967.9153277457572,0.10478932066077096,0.10478932066077097
Oro Bay,Papua New Guinea,10,44.31411692939009,48.16726260505711,1214.6505136714977,1320.2652860849364,0.03648301830906305,0.03648301830906306
Oro Bay,Papua New Guinea,11,58.37231167616006,119.12866302181706,262.1828592237838,535.073780525344,0.2226396944826088,0.2226396944826088
Ortona,Italy,1,25804.267845184488,15612.89316110837,10222.719114349095,6185.2644805087175,2.524207850821646,2.5242078508216452
Ortona,Italy,2,1207.4377162840674,202.32489239566766,925.3433432775817,155.05561059816833,1.3048537335420847,1.3048537335420851
Ortona,Italy,3,294395.2379648523,144190.48815941016,19166.00905874048,9387.231333468126,15.360278556823289,15.36027855682329
Ortona,Italy,4,15490.052871743375,4096.168854681196,14550.588464040937,3847.7381437743243,1.064565389229731,1.0645653892297309
Ortona,Italy,5,854.3921352605381,85.35370430842117,3374.749830870391,337.1372315958509,0.2531719914303039,0.253171991430304
Ortona,Italy,6,258.08307431624405,118.48100700423541,5011.663921696863,2300.759124877126,0.051496484670277246,0.051496484670277246
Ortona,Italy,7,177951.81420184838,32779.477727656944,65512.78330491096,12067.732104064378,2.7162914659513295,2.7162914659513286
Ortona,Italy,8,6419.130868347263,1983.4505439978377,15204.070194569149,4697.913458518398,0.4221981868144859,0.4221981868144858
Ortona,Italy,9,602.8005452547102,215.26963700826116,5417.454864883333,1934.6590699902167,0.11127006321033589,0.11127006321033595
Ortona,Italy,10,276.86398150610637,90.00285024789268,5659.677313280979,1839.8460027469794,0.04891868673438648,0.0489186867343865
Ortona,Italy,11,277.83327632598224,13.806534988458106,1193.5385536406636,59.31122441063943,0.232781149363382,0.23278114936338165
Osaka,Japan,1,231396.91399130216,67921.84862807284,1040423.884429065,253601.9387381336,0.22240638402710425,0.2678285858776819
Osaka,Japan,2,10560.569243076114,1383.1840536064112,27849.365750025645,10834.074784702738,0.3792032227185062,0.1276697900922199
Osaka,Japan,3,420430.7333333334,15183.450240000002,726199.2937517102,206972.52495602527,0.5789467670249208,0.07335973817406913
Osaka,Japan,4,354296.74349666486,50668.0576831412,876304.8467940681,231630.82960068525,0.4043076388232333,0.21874487852281693
Osaka,Japan,5,100752.28088019259,9219.234909731422,171004.30407042115,48081.05394312246,0.5891797953734654,0.191743611124609
Osaka,Japan,6,162672.69897663384,37268.78017347222,865908.1053904444,205503.63852080153,0.18786369819610768,0.18135338352999428
Osaka,Japan,7,669988.4935215543,317919.1775703733,1776402.174213769,523282.6302128959,0.37716036562389904,0.6075477365664304
Osaka,Japan,8,468653.25888273213,143999.0432849343,633277.7050489028,237926.40115710572,0.7400438309233418,0.6052251561181307
Osaka,Japan,9,140390.00289494565,91036.35651056969,411500.62561758625,144159.34985319496,0.34116595250431575,0.6314981068052595
Osaka,Japan,10,76946.85073433282,37126.989374516095,195357.44607236248,94260.30767137012,0.3938772351980425,0.39387723519804246
Osaka,Japan,11,60399.48653295062,17147.084424524106,99739.00598249481,23485.023095273915,0.605575380844996,0.7301284889080971
Oskarshamn,Sweden,1,50781.542984254156,74786.54118914297,9960.706917430733,14669.243476599251,5.09818664530617,5.098186645306171
Oskarshamn,Sweden,2,246.2198661870237,534.9387825565511,555.4585484862413,1206.7926292436537,0.4432731602709731,0.44327316027097313
Oskarshamn,Sweden,3,22403.458436952445,31545.944513874296,15831.361603671576,22291.882127661327,1.4151314964441646,1.4151314964441644
Oskarshamn,Sweden,4,7163.509064990085,11234.229294193332,8945.795110121631,14029.313367822058,0.8007682913377933,0.8007682913377933
Oskarshamn,Sweden,5,42.84621868202695,76.27597362401849,1707.803813443686,3040.2775935947857,0.025088489874975785,0.025088489874975774
Oskarshamn,Sweden,6,6492.187524771115,13904.468611419363,5914.449431700935,12667.113536559782,1.0976824808026178,1.0976824808026178
Oskarshamn,Sweden,7,13520.734986860074,18850.992797303177,33079.3263942389,46120.136531294615,0.4087367084117785,0.40873670841177845
Oskarshamn,Sweden,8,754.872714809885,1565.303803505234,14373.099891460757,29804.05502393922,0.05251982665606913,0.05251982665606913
Oskarshamn,Sweden,9,145.85897168363692,341.39663862566226,6590.273141806395,15425.153984477796,0.022132462273582936,0.022132462273582933
Oskarshamn,Sweden,10,28.70331151261141,62.28080450192806,5287.950816224768,11473.861852365155,0.0054280594714577165,0.0054280594714577165
Oskarshamn,Sweden,11,11.974674368733847,15.804947790050562,423.52109964913376,558.990471207872,0.028274091606425918,0.028274091606425918
Oslo,Norway,1,109985.6393674813,17100.655477722954,117936.05550407394,18336.79255923905,0.9325870608219723,0.9325870608219722
Oslo,Norway,2,5498.439721029286,492.441087972575,12275.008334737333,1099.3515917091718,0.4479377586627883,0.4479377586627882
Oslo,Norway,3,189153.63688395495,18870.280789610486,151248.24399117008,15088.775875876363,1.2506170775443701,1.25061707754437
Oslo,Norway,4,124712.23790977386,14179.62252770734,162213.3308298251,18443.449004524417,0.7688162080871582,0.7688162080871586
Oslo,Norway,5,21650.910163177774,2342.5912261280655,38421.33008561272,4157.1218057983115,0.5635127705088271,0.5635127705088273
Oslo,Norway,6,24834.337814290644,3808.277710368729,101786.01642895302,15608.606941416016,0.24398575251861923,0.24398575251861915
Oslo,Norway,7,536072.3614267446,35166.69284272188,641550.8924612345,42086.152544988814,0.8355882093315561,0.8355882093315553
Oslo,Norway,8,42878.84766588763,6645.789559971983,134008.63116083518,20769.988243488355,0.3199707906457538,0.31997079064575396
Oslo,Norway,9,33667.175005006684,6036.490537565487,71813.94111606304,12876.167244443077,0.4688111316797812,0.46881113167978106
Oslo,Norway,10,56001.02262500099,5716.056103029584,79564.50686485914,8121.194287733948,0.7038442746854336,0.7038442746854332
Oslo,Norway,11,10820.286288992302,1125.8483006119782,18450.76533796409,1919.7978912877602,0.5864410549262474,0.5864410549262468
Otago,New Zealand,1,6048.548065,1612218.5006354,18029.53717050668,211008.62097362828,0.33547994093239497,7.640533799976324
Otago,New Zealand,2,50.94254666666667,9192.281803866665,400.5576704781811,2963.363267186249,0.1271790566533205,3.101976023545319
Otago,New Zealand,3,68823.94723750002,2372.98866,17095.193813976763,186440.4432469644,4.02592377637922,0.012727864290993294
Otago,New Zealand,4,54990.01186583334,601160.9321615335,16393.919174194027,160172.86453972454,3.3542932157671084,3.7532008551450944
